timestamp,original_user_message,event_title,user_selected_calendar_name
2025-11-17T23:45:10.620169,P5 Lecture ,P5 Lecture ,Bakliwal
2025-11-17T23:45:10.620287,P5 Lecture ,P5 Lecture ,Bakliwal
2025-11-17T23:45:10.620407,BTEST 16,BTEST 16,Bakliwal
2025-11-17T23:45:10.620524,C03 Lecture ,C03 Lecture ,Bakliwal
2025-11-17T23:45:10.620661,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.620784,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.620936,C03 Lecture ,C03 Lecture ,Bakliwal
2025-11-17T23:45:10.621074,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.621197,C03 Lec,C03 Lec,Bakliwal
2025-11-17T23:45:10.621318,C03 Lec,C03 Lec,Bakliwal
2025-11-17T23:45:10.621446,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.621582,P5 Lecture,P5 Lecture,Bakliwal
2025-11-17T23:45:10.621705,P5 Lecture,P5 Lecture,Bakliwal
2025-11-17T23:45:10.621832,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.621974,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.622118,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.622282,P5 Lecture,P5 Lecture,Bakliwal
2025-11-17T23:45:10.622428,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.622581,P5 Lecture,P5 Lecture,Bakliwal
2025-11-17T23:45:10.622720,Wizzkid Round 1,Wizzkid Round 1,Bakliwal
2025-11-17T23:45:10.622934,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.623083,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.623229,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.623369,C03 Lecture,C03 Lecture,Bakliwal
2025-11-17T23:45:10.623508,P5 Lecture [ONLINE],P5 Lecture [ONLINE],Bakliwal
2025-11-17T23:45:10.623652,M12 Lecture [ONLINE],M12 Lecture [ONLINE],Bakliwal
2025-11-17T23:45:10.623810,Diwali Break,Diwali Break,Bakliwal
2025-11-17T23:45:10.623966,C3 Lecture [ONLINE],C3 Lecture [ONLINE],Bakliwal
2025-11-17T23:45:10.624102,M12 Lecture,M12 Lecture,Bakliwal
2025-11-17T23:45:10.624244,GBT - 3,GBT - 3,Bakliwal
2025-11-17T23:45:10.624582,VB Sir's Webinar,VB Sir's Webinar,Bakliwal
2025-11-17T23:45:10.624863,Complex Numbers - M10 Lecture,Complex Numbers - M10 Lecture,Bakliwal
2025-11-17T23:45:10.625079,IUPAC + GOC - C7 Lecture,IUPAC + GOC - C7 Lecture,Bakliwal
2025-11-17T23:45:10.625323,Remaining Portion of Semiconductors - P16 Lecture,Remaining Portion of Semiconductors - P16 Lecture,Bakliwal
2025-11-17T23:45:10.625507,BTTS - 1 [FORMULA TEST],BTTS - 1 [FORMULA TEST],Bakliwal
2025-11-17T23:45:10.625701,All hydrolysis reactions in inorganic chemistry - C12 Lecture,All hydrolysis reactions in inorganic chemistry - C12 Lecture,Bakliwal
2025-11-17T23:45:10.625874,Trigonometry - M10 Lecture,Trigonometry - M10 Lecture,Bakliwal
2025-11-17T23:45:10.626051,Sequence and Series - M12 Lecture,Sequence and Series - M12 Lecture,Bakliwal
2025-11-17T23:45:10.626226,"Electrostatics, Gravitation - P03 Lecture","Electrostatics, Gravitation - P03 Lecture",Bakliwal
2025-11-17T23:45:10.626400,Thermodynamics and Thermochemistry - C12 Lecture,Thermodynamics and Thermochemistry - C12 Lecture,Bakliwal
2025-11-17T23:45:10.626569,Kinematics 1 D and 2 D - P16 Lecture,Kinematics 1 D and 2 D - P16 Lecture,Bakliwal
2025-11-17T23:45:10.626763,BTTS - 02 ,BTTS - 02 ,Bakliwal
2025-11-17T23:45:10.626975,Quadratic Equation - M12 Lecture,Quadratic Equation - M12 Lecture,Bakliwal
2025-11-17T23:45:10.627116,Isomerism - C07 Lecture,Isomerism - C07 Lecture,Bakliwal
2025-11-17T23:45:10.627255,"Electrostatics, Gravitation - P03 Lecture","Electrostatics, Gravitation - P03 Lecture",Bakliwal
2025-11-17T23:45:10.627393,All heating effects of inorganic Chemistry - C12 Lecture,All heating effects of inorganic Chemistry - C12 Lecture,Bakliwal
2025-11-17T23:45:10.627583,2nd Round details of Special Training Session,2nd Round details of Special Training Session,Bakliwal
2025-11-17T23:45:10.627760,Binomial theorem - M12,Binomial theorem - M12,Bakliwal
2025-11-17T23:45:11.227768,English Project Submission,English Project Submission,Study Deadlines
2025-11-17T23:45:11.228174,Current Electricity Ex: 1,Current Electricity Ex: 1,Study Deadlines
2025-11-17T23:45:11.228388,Current Electricity Ex: 2,Current Electricity Ex: 2,Study Deadlines
2025-11-17T23:45:11.228589,Capacitance Ex: 2,Capacitance Ex: 2,Study Deadlines
2025-11-17T23:45:11.228771,Capacitance Ex: 1,Capacitance Ex: 1,Study Deadlines
2025-11-17T23:45:11.228937,Cengage I.I Ex: 1,Cengage I.I Ex: 1,Study Deadlines
2025-11-17T23:45:11.229080,GNB All Sittings,GNB All Sittings,Study Deadlines
2025-11-17T23:45:11.229221,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.229370,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.229509,BTEST - 15,BTEST - 15,Study Deadlines
2025-11-17T23:45:11.229647,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.229784,🟢SL JEE Adv : 1-15,🟢SL JEE Adv : 1-15,Study Deadlines
2025-11-17T23:45:11.229923,🟡SL JEE Adv : 15-32,🟡SL JEE Adv : 15-32,Study Deadlines
2025-11-17T23:45:11.230060,🟢MHTCET TEST,🟢MHTCET TEST,Study Deadlines
2025-11-17T23:45:11.230197,IUPAC PYQ : 1-18,IUPAC PYQ : 1-18,Study Deadlines
2025-11-17T23:45:11.230333,"🟢Oscillations PYQ : T1 1-15, 24-25","🟢Oscillations PYQ : T1 1-15, 24-25",Study Deadlines
2025-11-17T23:45:11.230608,"🟢Oscillations PYQ : T2 1-11, 17 & T3 : 1-15","🟢Oscillations PYQ : T2 1-11, 17 & T3 : 1-15",Study Deadlines
2025-11-17T23:45:11.230762,Isomerism PYQ : 1-10,Isomerism PYQ : 1-10,Study Deadlines
2025-11-17T23:45:11.230909,Kinetic PYQ : T1 1-20,Kinetic PYQ : T1 1-20,Study Deadlines
2025-11-17T23:45:11.231034,Kinetic PYQ : T1 22-29 & T2 69-75,Kinetic PYQ : T1 22-29 & T2 69-75,Study Deadlines
2025-11-17T23:45:11.231153,Isomerism PYQ : 12-15,Isomerism PYQ : 12-15,Study Deadlines
2025-11-17T23:45:11.231275,SL JEE Adv : 37-47,SL JEE Adv : 37-47,Study Deadlines
2025-11-17T23:45:11.231390,🟢Weekly Test,🟢Weekly Test,Study Deadlines
2025-11-17T23:45:11.231511,Adv TEST,Adv TEST,Study Deadlines
2025-11-17T23:45:11.231628,Circles JEE Adv : 1-15,Circles JEE Adv : 1-15,Study Deadlines
2025-11-17T23:45:11.231767,Kinetics PYQ : T1 1-15 69-75,Kinetics PYQ : T1 1-15 69-75,Study Deadlines
2025-11-17T23:45:11.231892,"Oscillations PYQ : T3 16-38, 53-55","Oscillations PYQ : T3 16-38, 53-55",Study Deadlines
2025-11-17T23:45:11.232008,Kinetics PYQ : T2 1-15 39-43,Kinetics PYQ : T2 1-15 39-43,Study Deadlines
2025-11-17T23:45:11.232125,Circles JEE Adv : 16-32,Circles JEE Adv : 16-32,Study Deadlines
2025-11-17T23:45:11.232247,"SL JEE Adv : 48-67 , 77-79","SL JEE Adv : 48-67 , 77-79",Study Deadlines
2025-11-17T23:45:11.232367,Circles JEE Adv : 33-39,Circles JEE Adv : 33-39,Study Deadlines
2025-11-17T23:45:11.232485,Oscillations PYQ : T4 1-9 11-12,Oscillations PYQ : T4 1-9 11-12,Study Deadlines
2025-11-17T23:45:11.232606,RC PYQ : T1 1-10 21-23 & T2 1-10,RC PYQ : T1 1-10 21-23 & T2 1-10,Study Deadlines
2025-11-17T23:45:11.232725,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.232844,RC PYQ : T2 11-28 47-49,RC PYQ : T2 11-28 47-49,Study Deadlines
2025-11-17T23:45:11.232963,Circles JEE Adv : 40-52,Circles JEE Adv : 40-52,Study Deadlines
2025-11-17T23:45:11.233081,Circles JEE Adv : 91-108,Circles JEE Adv : 91-108,Study Deadlines
2025-11-17T23:45:11.233200,RC PYQ : T3 1-15,RC PYQ : T3 1-15,Study Deadlines
2025-11-17T23:45:11.233320,CN JEE Mains - T1 L2 16-27,CN JEE Mains - T1 L2 16-27,Study Deadlines
2025-11-17T23:45:11.233439,Kinetics PYQ : T3 1-12 19-23,Kinetics PYQ : T3 1-12 19-23,Study Deadlines
2025-11-17T23:45:11.233556,CN JEE Mains - T1 L2 28-39,CN JEE Mains - T1 L2 28-39,Study Deadlines
2025-11-17T23:45:11.233676,CE PYQ : 1-30,CE PYQ : 1-30,Study Deadlines
2025-11-17T23:45:11.233794,CE PYQ : 31-43,CE PYQ : 31-43,Study Deadlines
2025-11-17T23:45:11.233916,RC PYQ : T3 16-35 62-68,RC PYQ : T3 16-35 62-68,Study Deadlines
2025-11-17T23:45:11.234036,RC PYQ : T4 1-16,RC PYQ : T4 1-16,Study Deadlines
2025-11-17T23:45:11.234154,CN JEE Mains - T2 1-20,CN JEE Mains - T2 1-20,Study Deadlines
2025-11-17T23:45:11.234272,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.234390,CE PYQ : 71-78,CE PYQ : 71-78,Study Deadlines
2025-11-17T23:45:11.234519,RC PYQ : T4 27-30,RC PYQ : T4 27-30,Study Deadlines
2025-11-17T23:45:11.234641,IE PYQ : 1-30,IE PYQ : 1-30,Study Deadlines
2025-11-17T23:45:11.234760,MP PYQ : T1 1-15,MP PYQ : T1 1-15,Study Deadlines
2025-11-17T23:45:11.234878,CN JEE Mains - T3 1-15,CN JEE Mains - T3 1-15,Study Deadlines
2025-11-17T23:45:11.234996,IE PYQ : 31-52,IE PYQ : 31-52,Study Deadlines
2025-11-17T23:45:11.235113,CN JEE Mains - T3 16-33,CN JEE Mains - T3 16-33,Study Deadlines
2025-11-17T23:45:11.235231,MP PYQ : T1 16-27 & T2 1-10,MP PYQ : T1 16-27 & T2 1-10,Study Deadlines
2025-11-17T23:45:11.235352,IE PYQ : 94-97,IE PYQ : 94-97,Study Deadlines
2025-11-17T23:45:11.235470,CN JEE Mains - T1 L3 40-57,CN JEE Mains - T1 L3 40-57,Study Deadlines
2025-11-17T23:45:11.235590,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.235727,🔴🔴 BTEST 16,🔴🔴 BTEST 16,Study Deadlines
2025-11-17T23:45:11.235847,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.235976,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.236095,MHTCET Test,MHTCET Test,Study Deadlines
2025-11-17T23:45:11.236229,Adv Test,Adv Test,Study Deadlines
2025-11-17T23:45:11.236365,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.236484,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.236605,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:45:11.236733,Weekly Test,Weekly Test,Study Deadlines
2025-11-17T23:56:25.110773,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-17T23:56:34.024890,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 2,Bakliwal
2025-11-18T00:06:22.602065,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:06:28.239030,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 2,Bakliwal
2025-11-18T00:15:30.178408,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:15:34.075960,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 2,Bakliwal
2025-11-18T00:16:15.247216,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:16:17.797088,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 2,Bakliwal
2025-11-18T00:25:33.961719,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:25:38.503342,"BTTS  3 Paper 1 : 9:00 - 12:00
BTTS 3 Paper 2 : 13:00 - 16:00

Date : 19/11",BTTS 3 Paper 2,Bakliwal
2025-11-18T00:27:39.307338,"BTTS  3 Paper 1 : 9:00 - 12:00
Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:30:22.339339,"BTTS  3 Paper 1 : 9:00 - 12:00
Date : 19/11",BTTS 3 Paper 1,Bakliwal
2025-11-18T00:31:45.649451,"Bakliwal Tutorials : VB Sir’s Webinar Reminder

Dear Student,

We would like to remind you of VB sir’s webinar tonight, where he will discuss the detailed Revision and Test Series planning. He will also cover a few points that will help you get in the right frame of mind for revision.

VB sir’s Webinar Date: 18th Nov 2025 (Tuesday)
Webinar Time:  7:00 pm to 9:00 pm 
Reporting time: 6:45 pm (A riddle will be discussed from 6:50 pm to 7:10 pm after which the session will begin)

Link to Join the Webinar: https://us06web.zoom.us/j/82052656850?pwd=ubX6ynwUNKao2KTwQhNJM8NDgAxgyb.1
Meeting ID: 820 5265 6850
Passcode: 552242

Please note that due to the participant limit on Zoom, only the first 1,000 students will be able to join the webinar there on a first-come, first-served basis. The rest of the students can attend the webinar via YouTube Live.

The YouTube link will be shared at around 6:30 pm on the same day on your Telegram channel.

Kindly attend this webinar (along with your parents) 'live' as per the schedule above, as the recording of this webinar will not be provided.

Best regards,
BT Team.",VB Sir's Webinar (Revision & Test Series Planning),Bakliwal
2025-11-18T00:31:55.960890,"Bakliwal Tutorials : VB Sir’s Webinar Reminder

Dear Student,

We would like to remind you of VB sir’s webinar tonight, where he will discuss the detailed Revision and Test Series planning. He will also cover a few points that will help you get in the right frame of mind for revision.

VB sir’s Webinar Date: 18th Nov 2025 (Tuesday)
Webinar Time:  7:00 pm to 9:00 pm 
Reporting time: 6:45 pm (A riddle will be discussed from 6:50 pm to 7:10 pm after which the session will begin)

Link to Join the Webinar: https://us06web.zoom.us/j/82052656850?pwd=ubX6ynwUNKao2KTwQhNJM8NDgAxgyb.1
Meeting ID: 820 5265 6850
Passcode: 552242

Please note that due to the participant limit on Zoom, only the first 1,000 students will be able to join the webinar there on a first-come, first-served basis. The rest of the students can attend the webinar via YouTube Live.

The YouTube link will be shared at around 6:30 pm on the same day on your Telegram channel.

Kindly attend this webinar (along with your parents) 'live' as per the schedule above, as the recording of this webinar will not be provided.

Best regards,
BT Team.",VB Sir Webinar Reporting Time / Riddle Discussion,Bakliwal
2025-11-18T20:19:54.321355,"Reminder: C26 BTTS-03

Dear Students,

This is a gentle reminder that the C26 BTTS-03 Exam Scheduled on BT Portal.

Date: 19 November 2025

Paper 1: 9:00 am to 12:00 noon
Paper 2: 2:30 pm to 5:30 pm

Login Time Paper 1 : 9:00 am to 9:15 am
Login Time Paper 2 : 2:30 pm to 2:45 pm

If you try to log in after 9:15 am for Paper 1 and after 2:45 pm for Paper 2, the test will not be visible on the portal. We will not allot the test under any circumstances to students who log in after these times.
Please start your test within the given time frame only.

💻 ONLINE Mode:
Join the Zoom meeting at least 20 minutes before the exam, along with your parents, for invigilation purposes.

Click the link below to access the online test:
🔗 BT Online Test Portal: https://exams.bakliwaltutorialsiit.com/

We suggest you login well before the exam and check to avoid the last minute issue.

If your test is submitted or you face any issues, please contact your invigilator immediately to have your test reset.

❓ Login Issues:
If you face any problems with your username or password, reach out to us at:
📞 8888828145 / 8888840195

📧 academics@bakliwaltutorialsiit.com (Academics - BT Team)

Important Note:
The detailed video solutions along with the answer key will be shared on your Telegram channel after the completion of the BTest.

Wishing you all the very best for your Exam!

Warm Regards,
BT  Team",C26 BTTS-03 Exam - Paper 1 (Online/Zoom Required),Bakliwal
2025-11-18T20:20:03.487484,"Reminder: C26 BTTS-03

Dear Students,

This is a gentle reminder that the C26 BTTS-03 Exam Scheduled on BT Portal.

Date: 19 November 2025

Paper 1: 9:00 am to 12:00 noon
Paper 2: 2:30 pm to 5:30 pm

Login Time Paper 1 : 9:00 am to 9:15 am
Login Time Paper 2 : 2:30 pm to 2:45 pm

If you try to log in after 9:15 am for Paper 1 and after 2:45 pm for Paper 2, the test will not be visible on the portal. We will not allot the test under any circumstances to students who log in after these times.
Please start your test within the given time frame only.

💻 ONLINE Mode:
Join the Zoom meeting at least 20 minutes before the exam, along with your parents, for invigilation purposes.

Click the link below to access the online test:
🔗 BT Online Test Portal: https://exams.bakliwaltutorialsiit.com/

We suggest you login well before the exam and check to avoid the last minute issue.

If your test is submitted or you face any issues, please contact your invigilator immediately to have your test reset.

❓ Login Issues:
If you face any problems with your username or password, reach out to us at:
📞 8888828145 / 8888840195

📧 academics@bakliwaltutorialsiit.com (Academics - BT Team)

Important Note:
The detailed video solutions along with the answer key will be shared on your Telegram channel after the completion of the BTest.

Wishing you all the very best for your Exam!

Warm Regards,
BT  Team",C26 BTTS-03 Exam - Paper 2 (Online/Zoom Required),Bakliwal
2025-11-19T12:34:07.525964,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",SnS PYQs,Study Timetable
2025-11-19T12:34:13.527441,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",Break,My Routine
2025-11-19T12:34:33.255005,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",Read 2 Chemistry Chapters from NCERT,Study Timetable
2025-11-19T12:34:38.425767,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",Break + Dinner,My Routine
2025-11-19T12:34:48.421724,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",Daily Integration + Flashcards,Study Timetable
2025-11-19T12:34:55.254541,"Today, 12:30 to 14:00 -> SnS PYQs
17:30 - 18:00 -> Break
18:00 - 19:00 -> CS Preboards
19:00 - 21:00 -> Read 2 Chem Chapters from NCERT
21:00 - 22:00 -> Break + Dinner
22:00 - 23:00 -> Daily Int + Flashcards
23:00 - 23:30 -> Get Ready to Sleep + Journaling",Get Ready to Sleep + Journaling,My Routine
2025-11-19T12:35:48.564785,18:00 - 19:00 -> CS SQL Revision,CS SQL Revision,Study Timetable
2025-11-25T01:17:37.166100,SnS PYQs,SnS PYQs,Study Timetable
2025-11-25T01:17:42.390074,Break,Break,My Routine
2025-11-25T01:17:46.728321,CS Preboards,CS Preboards,CPS 
2025-11-25T01:17:58.070973,Read 2 Chem Chapters from NCERT,Read 2 Chem Chapters from NCERT,Study Timetable
2025-11-25T01:19:10.054370,Break + Dinner,Break + Dinner,My Routine
2025-11-25T01:19:17.989932,Daily Int + Flashcards,Daily Int + Flashcards,Study Timetable
2025-11-25T01:19:23.019064,Get Ready to Sleep + Journaling,Get Ready to Sleep + Journaling,Personal Events
